id,rle_mask
fd219f9cfc,1 19 102 20 203 20 304 21 405 22 506 24 607 26 708 28 809 30 910 32 1011 34 1112 37 1213 40 1314 44 1415 47 1516 51 1617 55 1718 61 1819 65 1920 70 2021 75 2122 79 2223 82 2324 85 2425 87 2526 90 2627 92 2728 94 2829 95 2930 97 3031 98 3132 7070
7b9b43e231,12 90 113 90 213 91 314 91 414 92 515 92 615 93 716 93 817 93 917 94 1018 94 1118 95 1219 95 1320 95 1420 96 1521 96 1622 96 1723 96 1824 96 1925 96 2026 96 2127 96 2228 96 2329 96 2430 96 2531 96 2632 96 2733 96 2834 96 2936 95 3037 95 3138 95 3239 95 3339 96 3440 96 3541 96 3641 97 3741 98 3841 99 3941 1615 5557 100 5659 99 5760 99 5862 98 5963 98 6064 98 6165 98 6266 98 6366 99 6467 99 6567 1110 7679 99 7782 97 7884 96 7986 95 8088 94 8191 92 8293 91 8395 90 8498 88 8601 86 8703 85 8806 83 8908 82 9010 81 9112 80 9213 80 9314 80 9415 80 9517 79 9618 79 9719 79 9820 79 9921 79 10023 78 10124 78
fc04d08cfe,70 32 172 31 273 31 375 30 477 29 578 29 679 29 778 31 879 31 980 31 1080 32 1181 32 1282 32 1382 33 1483 33 1583 34 1684 34 1785 34 1886 34 1987 34 2088 34 2189 34 2290 34 2391 34 2493 33 2594 33 2695 33 2797 32 2899 31 3000 31 3102 30 3204 29 3306 28 3408 27 3511 25 3613 24 3715 23 3817 22 3919 21 4021 20 4123 19 4225 18 4327 17 4429 16 4531 15 4634 13 4736 12 4839 10 4941 9 5044 7 5147 5 5250 3
7c0d3a28a1,1 38 102 37 203 36 304 35 405 33 506 31 607 28 708 26 809 25 910 23 1011 22 1112 21 1213 19 1314 17 1415 15 1516 12 1617 10 1718 7 1819 4
fab4191314,3230 3 3323 11 3420 15 3517 19 3614 23 3712 26 3811 28 3910 30 4008 33 4107 35 4206 37 4305 39 4405 40 4505 41 4606 41 4707 41 4808 41 4910 40 5012 39 5116 36 5221 32 5326 28 5430 25 5534 22
fb85acf55a,92 10 193 10 294 10 396 9 497 9 599 8 701 7 803 6 905 5 1006 5 1108 4 1209 4 1310 4 1412 3 1514 2
0c2778b69e,21 61 122 60 223 60 323 60 424 59 525 50 578 4 625 43 725 42 826 40 926 40 1027 38 1127 37 1228 35 1329 32 1430 27 1531 22 1632 18 1733 15 1835 12 1936 12 2037 11 2139 9 2240 9 2342 7 2445 3 8889 5 8990 7 9091 8 9192 10 9293 10 9394 11 9495 11 9596 12 9697 12 9798 12 9899 12 10000 11 10101 10
fa74fdc04c,3126 6 3222 11 3318 16 3415 20 3510 26 3607 30 3704 34 3801 38 3898 42 3990 51 4087 55 4184 59 4281 63 4378 67 4475 71 4570 77 4665 83 4761 88 4855 5347
79e00af543,
79e562058a,1 1
79e829b445,1 2121 2124 99 2227 97 2329 96 2431 95 2532 95 2633 95 2735 94 2836 94 2937 94 3039 93 3140 93 3241 93 3343 92 3445 91 3547 90 3648 90 3750 89 3852 88 3954 87 4055 87 4157 86 4259 85 4360 85 4462 84 4564 83 4666 82 4768 81 4870 80 4972 79 5074 78 5175 78 5277 77 5379 76 5480 76 5581 76 5683 75 5784 75 5886 74 5987 74 6088 74 6189 74 6290 74 6391 74 6493 73 6594 73 6695 73 6797 72 6899 71 7002 69 7105 67 7207 66 7310 64 7413 62 7516 60 7618 59 7721 57 7823 56 7925 55 8027 54 8129 53 8230 53 8332 52 8434 51 8535 51 8637 50 8739 49 8841 48 8943 47 9045 46 9147 45 9249 44 9351 43 9452 43 9553 43 9654 43 9755 43 9856 43 9957 43 10058 43 10159 43
f8d07a5ecf,47 55 148 55 249 55 351 54 452 54 553 54 654 54 755 54 856 54 957 54 1058 54 1159 54 1259 55 1360 55 1461 55 1562 55 1663 55 1764 55 1865 55 1966 55 2067 55 2168 55 2270 54 2371 54 2471 55 2572 55 2673 55 2774 55 2875 55 2976 55 3077 55 3178 55 3278 56 3379 56 3480 56 3581 56 3682 56 3783 56 3884 56 3985 56 4086 56 4187 56 4288 56 4389 56 4489 57 4590 57 4691 57 4791 58 4892 58 4993 58 5094 58 5195 58 5295 59 5396 59 5497 59 5597 60 5698 60 5799 60 5900 60 6000 61 6101 61 6202 61 6303 61 6404 61 6505 61 6605 62 6706 62 6807 62 6908 62 7008 63 7109 63 7210 63 7311 63 7412 63 7512 64 7613 64 7714 64 7815 64 7916 64 8017 64 8118 64 8218 65 8319 65 8420 65 8521 65 8622 65 8723 65 8824 65 8925 65 9026 65 9127 65 9227 66 9328 66 9429 66 9530 66 9631 66 9733 65 9834 65 9935 65 10036 65 10137 65
f8ea0667b8,
f9ac19b3e4,64 38 164 39 265 39 365 40 463 43 562 45 661 47 761 48 862 48 962 49 1062 50 1161 52 1261 53 1361 54 1461 55 1560 57 1660 58 1760 59 1860 60 1961 60 2061 61 2161 62 2260 64 2361 64 2462 64 2563 64 2664 64 2765 64 2868 62 2970 61 3073 59 3175 58 3278 56 3381 54 3485 51 3588 49 3692 46 3795 44 3899 41 4007 34 4112 30 4216 27 4321 23 4430 15 4533 13 4636 11 4738 10 4840 9 4942 8 5045 6 5148 4 5251 2
3c44e011af,2626 1 2717 11 2806 23 2900 30 2989 42 3085 47 3181 52 3278 56 3375 60 3473 63 3571 66 3671 67 3772 67 3872 68 3973 68 4074 68 4175 68 4276 68 4378 67 4480 66 4582 65 4685 63 4787 62 4889 61 4992 59 5094 58 5196 57 5298 56 5401 54 5503 53 5605 52 5707 51 5809 50 5911 49 6013 48 6114 48 6216 47 6317 47 6418 47 6519 47 6621 46 6722 46 6823 46 6924 46 7025 46 7126 46 7227 46 7328 46 7429 46 7531 45 7632 45 7733 45 7834 45 7935 45 8036 45 8137 45 8238 45 8339 45 8439 46 8540 46 8641 46 8742 46 8843 46 8943 47 9044 47 9144 48 9245 48 9345 49 9446 49 9546 50 9647 50 9747 51 9848 51 9949 51 10049 52 10150 52
f89b63c425,
792181c3f1,5354 3 5455 7 5556 11 5657 15 5758 18 5859 23 5960 28 6061 31 6162 33 6263 36 6364 46 6465 49 6566 52 6667 53 6768 55 6869 57 6970 58 7071 58 7172 59 7273 59 7374 59 7475 59 7576 58 7677 58 7778 57 7879 55 7980 52 8081 49 8182 47 8283 45 8384 42 8485 39 8586 36 8687 31 8788 25 8889 16 8990 12 9091 2
7949b8c74d,1 55 102 54 203 54 304 53 405 51 506 49 607 46 708 44 809 41 910 40 1011 38 1112 37 1213 35 1314 34 1415 32 1516 30 1617 29 1718 27 1819 25 1920 23 2021 20 2122 17 2223 14 2324 12 2425 9 2526 7 2627 4
f56e5373a1,
f678d23811,
f6a63121f1,1616 1 1715 3 1815 4 1915 5 2016 5 2116 6 2216 7 2316 8 2417 8 2517 9 2617 10 2717 11 2818 11 2918 12 3018 13 3119 13 3219 14 3319 15 3419 16 3519 17 3620 17 3720 18 3820 19 3920 20 4020 21 4120 22 4220 23 4319 25 4418 27 4518 28 4617 30 4717 31 4817 32 4917 33 5016 35 5116 36 5216 37 5316 38 5416 39 5515 44 5614 49 5714 53 5814 58 5914 62 6015 65 6115 69 6216 75 6316 78 6416 81 6515 85 6613 92 6709 3493
f6d6caf753,
f6d8b8393d,1 93 102 93 203 92 304 92 405 92 506 92 607 92 708 92 809 92 910 92 1011 92 1112 92 1213 92 1314 92 1415 92 1516 92 1617 92 1718 92 1819 92 1920 92 2021 92 2122 93 2223 93 2324 93 2425 93 2526 93 2627 93 2728 93 2829 94 2930 94 3031 94 3132 94 3233 95 3334 95 3435 95 3536 95 3637 95 3738 95 3839 95 3940 95 4041 95 4142 95 4243 95 4344 95 4445 95 4546 95 4647 95 4748 95 4849 95 4950 96 5051 96 5152 96 5253 96 5354 97 5455 97 5556 98 5657 99 5758 100 5859 1616 7477 99 7580 97 7682 96 7784 95 7885 95 7987 94 8088 94 8190 93 8292 92 8393 92 8495 91 8597 90 8698 90 8799 90 8900 90 9002 89 9103 89 9204 89 9305 89 9406 89 9508 88 9609 88 9710 88 9812 87 9913 87 10014 87 10115 87
f73e93ed41,
f744325ef1,
f7b2fe49a6,
f82f19a681,1 22 102 22 203 22 304 22 405 22 506 22 607 23 708 23 809 23 910 23 1011 23 1112 23 1213 23 1314 24 1415 24 1516 24 1617 23 1718 23 1819 23 1920 23 2021 22 2122 22 2223 21 2324 20 2425 20 2526 19 2627 18 2728 17 2829 16 2930 15 3031 15 3132 15 3233 14 3334 14 3435 14 3536 14 3637 14 3738 14 3839 13 3940 13 4041 13 4142 13 4243 13 4344 13 4445 13 4546 13 4647 13 4748 13 4849 13 4950 13 5051 13 5152 13 5253 13 5354 13 5455 13 5556 13 5657 13 5758 13 5859 13 5960 13 6061 12 6162 12 6263 12 6364 11 6465 11 6566 11 6667 10 6768 10 6869 10 6970 10 7071 10 7172 10 7273 11 7374 11 7475 12 7576 12 7677 13 7778 13 7879 14 7980 14 8081 15 8182 15 8283 15 8384 16 8485 16 8586 16 8687 17 8788 17 8889 18 8990 18 9091 19 9192 19 9293 20 9394 20 9495 20 9596 20 9697 20 9798 20 9899 20 10000 20 10101 19
f8594cc56f,1 5652 5657 96 5758 95 5859 94 5960 92 6061 89 6162 84 6263 80 6364 76 6465 72 6566 68 6667 64 6768 60 6869 55 6970 48 7071 33 7172 27 7273 24 7374 16 7475 8
f89138fa75,88 14 190 13 291 13 393 12 495 11 596 11 698 10 799 10 902 8 1004 7 1106 6 1208 5 1310 4 1412 3 1515 1
777a42ca36,1852 6 1952 8 2017 4 2052 10 2117 5 2153 11 2217 6 2254 12 2318 6 2355 12 2419 6 2456 13 2521 5 2558 14 2623 4 2660 15 2725 3 2763 14 2827 2 2865 14 2968 12 3070 12 3174 11 3278 10 3380 10 3482 10 3584 10 3686 10 3789 9 3892 9 3998 7 4101 9 4203 11 4220 4 4305 22 4406 23 4508 23 4609 23 4711 23 4812 23 4913 23 5015 22 5116 22 5217 22 5318 21 5420 20 5521 20 5623 19 5724 19 5826 17 5927 17 6029 16 6130 16 6232 14 6333 14 6435 13 6536 12 6637 12 6739 11 6840 10 6941 10 7042 10 7143 9 7244 9 7345 8 7446 8 7547 8 7647 8 7748 8 7849 8 7949 9 8050 8 8151 8 8253 6 8354 6 8455 6 8556 5 8656 6 8757 6 8858 6 8959 6 9059 7 9160 7 9260 8 9361 8 9461 9 9562 9 9663 8 9764 8 9865 7 9965 8 10066 8 10167 7
f3fb50e182,9796 2 9894 5 9994 6 10093 8 10193 9
f3fdd9e147,1 89 102 88 203 87 304 85 405 83 506 77 607 71 708 64 809 57 910 52 1011 48 1112 42 1213 37 1314 31 1415 25 1516 18 1617 13 1718 9 1819 5 1920 2
f417d9657c,
f518cd6d26,
1e3b1e8c02,1 32 102 31 203 31 304 30 405 28 506 25 607 22 708 20 809 17 910 14 1011 12 1112 9 1213 6 1314 4 1415 1
0c75a9cbad,
3b88cf99b3,
f369ff14ab,4967 20 5051 48 5107 38 5150 5052
776d73a00d,
0c7fe0c644,
772ebad9a4,
f20201155b,
f3037afbee,1 3030 3033 99 3138 95 3242 92 3346 89 3450 86 3555 82 3659 79 3762 77 3866 74 3968 73 4070 72 4171 72 4272 72 4373 72 4474 72 4574 73 4674 74 4773 76 4871 79 4969 82 5067 85 5163 90 5259 95 5357 4845
0f41fb1404,
f10c0e5046,1 3737 3744 95 3849 91 3954 87 4059 83 4165 78 4273 71 4379 66 4483 63 4589 58 4695 53 4799 50 4904 46 5010 41 5115 37 5220 33 5324 30 5429 26 5534 22 5639 18 5743 15 5848 11 5952 8 6055 6 6158 4 6261 2
3b65804dd5,1414 1 1513 3 1612 5 1712 6 1813 6 1913 7 2014 7 2114 8 2215 8 2316 8 2417 8 2518 8 2619 8 2719 9 2819 10 2918 12 3017 14 3117 15 3217 16 3316 18 3416 19 3516 20 3616 21 3716 22 3816 23 3915 25 4014 27 4113 29 4212 31 4311 33 4411 34 4511 35 4611 36 4711 37 4810 39 4910 40 5010 41 5110 42 5211 42 5312 42 5413 42 5514 42 5615 42 5716 42 5816 43 5917 43 6018 43 6119 43 6219 44 6320 44 6421 44 6522 44 6623 44 6724 44 6825 44 6926 44 7027 44 7128 44 7228 45 7329 45 7430 45 7531 45 7632 45 7732 46 7833 46 7935 45 8036 45 8137 45 8238 45 8340 44 8441 44 8544 42 8646 41 8748 40 8850 39 8952 38 9054 37 9155 37 9257 36 9358 36 9460 35 9561 35 9663 34 9766 32 9868 31 9969 31 10070 31 10172 30
f0d6a1cc66,
1ddf6944a7,1 94 102 93 203 93 304 92 405 91 506 90 607 89 708 88 809 87 910 86 1011 84 1112 83 1213 81 1314 80 1415 78 1516 77 1617 76 1718 75 1819 74 1920 73 2021 72 2122 71 2223 70 2324 69 2425 68 2526 67 2627 66 2728 64 2829 63 2930 62 3031 61 3132 60 3233 59 3334 59 3435 58 3536 57 3637 56 3738 56 3839 55 3940 54 4041 53 4142 53 4243 52 4344 51 4445 51 4546 50 4647 49 4748 48 4849 47 4950 46 5051 45 5152 44 5253 43 5354 43 5455 42 5556 41 5657 40 5758 40 5859 39 5960 39 6061 39 6162 39 6263 39 6364 39 6465 40 6566 41 6667 41 6768 42 6869 42 6970 43 7071 43 7172 43 7273 43 7374 43 7475 43 7576 43 7677 42 7778 42 7879 42 7980 41 8081 41 8182 41 8283 40 8384 40 8485 39 8586 38 8687 37 8788 36 8889 35 8990 35 9091 34 9192 33 9293 32 9394 32 9495 30 9596 29 9697 28 9798 27 9899 26 10000 26 10101 25
1e048fd40e,1 2626 2631 97 2735 94 2838 92 2941 90 3043 89 3146 87 3249 85 3353 82 3457 79 3561 76 3666 72 3769 70 3871 69 3974 67 4076 66 4179 64 4283 61 4387 58 4491 55 4601 46 4706 42 4810 39 4914 36 5017 34 5122 30 5226 27 5330 24 5435 20 5540 16 5646 11 5752 6 5855 4
76fccbfd67,78 24 180 23 281 23 383 22 486 20 588 19 689 19 790 19 892 18 993 18 1094 18 1196 17 1298 16 1401 14 1503 13 1605 12 1706 12 1808 11 1910 10 2011 10 2112 10 2214 9 2315 9 2416 9 2518 8 2620 7 2722 6 2824 5 2925 5 3027 4 3128 4 3230 3 3331 3 3432 3 3533 3 3633 4 3734 4 3835 4 3936 4 4037 4 4138 4 4239 4 4341 3 4443 2 4545 1 6363 1 6462 3 6562 4 6662 5 6762 6 6863 6 6963 7 7063 8 7163 9 7263 10 7362 12 7461 14 7559 17 7656 21 7755 23 7854 25 7954 26 8054 27 8154 28 8254 29 8354 30 8454 31 8554 32 8654 33 8753 35 8853 36 8952 38 9051 40 9149 43 9247 46 9345 49 9443 52 9541 55 9639 58 9736 62 9827 72 9926 74 10025 76 10124 78
3b44dcf59b,30 72 131 72 232 72 333 72 435 71 536 71 637 71 739 70 840 70 941 70 1043 69 1144 69 1245 69 1346 69 1448 68 1549 68 1650 68 1751 68 1852 68 1953 68 2053 69 2154 69 2255 69 2356 69 2456 70 2557 70 2658 70 2759 70 2859 71 2960 71 3061 71 3161 72 3262 72 3362 73 3462 74 3563 74 3663 75 3763 76 3863 77 3963 78 4063 79 4162 81 4262 82 4361 84 4461 85 4562 85 4663 85 4763 86 4864 86 4965 86 5065 87 5166 87 5267 87 5369 86 5470 86 5571 86 5672 86 5773 86 5874 86 5974 87 6075 87 6175 88 6275 89 6375 90 6475 91 6574 93 6674 94 6774 95 6874 96 6975 96 7075 97 7176 97 7277 97 7379 96 7481 95 7582 95 7685 93 7786 93 7888 92 7990 91 8092 90 8194 89 8295 89 8397 88 8499 87 8601 86 8702 86 8804 85 8906 84 9007 84 9109 83 9210 83 9312 82 9413 82 9514 82 9615 82 9716 82 9818 81 9919 81 10021 80 10122 80
3b58fbbf7b,
ef4b910323,1 23 102 23 203 23 304 24 405 24 506 24 607 24 708 24 809 24 910 24 1011 24 1112 24 1213 23 1314 23 1415 23 1516 23 1617 23 1718 22 1819 22 1920 21 2021 20 2122 19 2223 18 2324 18 2425 17 2526 16 2627 15 2728 15 2829 14 2930 14 3031 13 3132 12 3233 10 3334 8 3435 6 3536 5 3637 4 3738 3 3839 1
efe1db1329,4142 4 4243 7 4344 8 4445 9 4546 9 4647 9 4748 9 4849 8 4950 5 5051 5 5152 5 5253 5 5354 5 5455 6 5543 19 5642 22 5742 30 5842 34 5943 35 6044 37 6146 37 6247 38 6351 36 6454 35 6555 36 6656 36 6702 15 6757 37 6801 19 6857 37 6902 20 6958 37 7002 22 7058 37 7103 24 7160 35 7205 33 7261 36 7307 34 7363 35 7407 37 7466 34 7507 39 7568 35 7607 42 7669 82 7770 86 7870 90 7971 91 8071 93 8169 2033
76cc8212dd,
76fa8ec9a1,26 76 128 75 229 75 331 74 434 72 536 71 638 70 739 70 840 70 941 70 1043 69 1145 68 1248 66 1351 64 1456 60 1567 50 1672 46 1778 41 1882 38 1985 36 2088 34 2191 32 2294 30 2397 28 2500 26 2603 24 2706 22 2809 20 2912 18 3015 16 3118 14 3220 13 3323 11 3425 10 3527 9 3630 7 3732 6 3835 4 3937 3 4040 1
3adea2aede,1 54 102 54 203 54 304 55 405 56 506 56 607 57 708 58 809 58 910 59 1011 59 1112 60 1213 60 1314 60 1415 61 1516 62 1617 62 1718 63 1819 63 1920 63 2021 63 2122 63 2223 63 2324 63 2425 63 2526 63 2627 63 2728 63 2829 62 2930 62 3031 62 3132 61 3233 61 3334 61 3435 60 3536 60 3637 60 3738 60 3839 59 3940 59 4041 59 4142 59 4243 58 4344 58 4445 58 4546 57 4647 57 4748 57 4849 57 4950 56 5051 56 5152 56 5253 55 5354 55 5455 55 5556 55 5657 54 5758 54 5859 54 5960 54 6061 54 6162 53 6263 53 6364 53 6465 52 6566 51 6667 51 6768 50 6869 49 6970 48 7071 47 7172 47 7273 46 7374 45 7475 44 7576 44 7677 43 7778 42 7879 42 7980 41 8081 41 8182 40 8283 40 8384 39 8485 39 8586 38 8687 38 8788 37 8889 37 8990 37 9091 36 9192 36 9293 35 9394 35 9495 35 9596 34 9697 34 9798 33 9899 33 10000 33 10101 33
ee8721cc58,
0cc152d572,1 1 19 83 121 82 222 82 324 81 426 80 532 75 634 74 737 72 839 71 941 70 1045 67 1148 65 1251 63 1353 62 1455 61 1559 58 1670 48 1773 46 1876 44 1979 40 2082 16 2186 1
3a8641b598,1 2924 2930 93 3031 89 3132 85 3233 80 3334 75 3435 69 3536 63 3637 58 3738 49 3839 44 3940 36 4041 28 4142 24 4243 19 4344 15 4445 11 4546 8 4647 4 4748 2
3ab326340b,
ee2cd8b38b,
760c2b68cf,29 73 130 73 231 73 332 73 434 72 535 72 637 71 738 71 840 70 943 68 1046 66 1150 63 1253 61 1356 59 1459 57 1561 56 1663 55 1764 55 1866 54 1969 52 2071 51 2173 50 2275 49 2377 48 2478 48 2580 47 2682 46 2784 45 2885 45 2987 44 3088 44 3189 44 3291 43 3392 43 3493 43 3594 43 3694 44 3795 44 3895 45 3995 46 4095 47 4196 47 4296 48 4397 48 4498 48 4599 48 4700 48 4802 47 4903 47 5005 46 5106 46 5208 45 5309 45 5411 44 5514 42 5616 41 5720 38 5823 36 5925 35 6029 32 6132 30 6234 29 6337 27 6439 26 6541 25 6643 24 6746 22 6847 22 6949 21 7051 20 7153 19 7255 18 7357 17 7459 16 7561 15 7663 14 7765 13 7867 12 7968 12 8070 11 8172 10 8273 10 8375 9 8476 9 8577 9 8679 8 8780 8 8881 8 8982 8 9084 7 9185 7 9286 7 9388 6 9489 6 9590 6 9692 5 9793 5 9894 5 9995 5 10096 5 10197 5
ecf1d1a666,1 8 102 8 203 7 304 7 405 6 506 5 607 3 708 1
ecf703b922,
ed2151b47c,
75fb042981,
ec80a4212e,8807 9 8903 16 9001 21 9100 24 9200 26 9300 28 9399 30 9498 33 9596 37 9697 38 9798 38 9899 39 10000 39 10101 40
eccb63f909,
74c0bc5214,
74ef894c55,33 69 135 68 237 67 340 65 444 62 550 57 655 53 762 47 868 42 972 39 1077 35 1181 32 1284 30 1386 29 1487 29 1589 28 1690 28 1791 28 1892 28 1992 29 2093 29 2194 29 2295 29 2396 29 2496 30 2597 30 2698 30 2799 30 2900 30 3001 30 3102 30 3202 31 3303 31 3404 31 3505 31 3606 31 3707 31 3809 30 3910 30 4012 29 4114 28 4216 27 4317 27 4419 26 4520 26 4621 26 4723 25 4824 25 4925 25 5027 24 5128 24 5229 24 5330 24 5431 24 5532 24 5633 24 5735 23 5836 23 5937 23 6038 23 6139 23 6240 23 6342 22 6443 22 6545 21 6646 21 6748 20 6850 19 6951 19 7053 18 7154 18 7255 18 7356 18 7458 17 7559 17 7660 17 7761 17 7861 18 7962 18 8063 18 8164 18 8265 18 8366 18 8467 18 8568 18 8669 18 8769 19 8870 19 8970 20 9071 20 9172 20 9273 20 9374 20 9475 20 9576 20 9676 21 9777 21 9878 21 9978 22 10079 22 10180 22
ec244d46b5,
75a7afca65,4243 2 4344 4 4445 4 4546 5 4647 6 4748 7 4849 8 4950 9 5051 10 5152 10 5253 11 5354 12 5455 13 5556 14 5657 16 5758 17 5859 18 5960 19 6061 20 6162 21 6263 22 6364 22 6465 23 6566 24 6667 24 6768 25 6869 26 6970 26 7071 27 7172 28 7273 28 7374 29 7475 30 7576 31 7677 31 7778 32 7879 33 7980 33 8081 34 8182 35 8283 35 8384 36 8485 36 8586 37 8687 37 8788 38 8889 38 8990 39 9091 40 9192 40 9293 41 9394 41 9495 42 9596 43 9697 43 9798 44 9899 44 10000 45 10101 45
75b8134623,1 18 102 18 203 19 304 19 405 20 506 21 607 21 708 22 809 23 910 23 1011 24 1112 24 1213 25 1314 26 1415 26 1516 27 1617 28 1718 29 1819 30 1920 31 2021 32 2122 32 2223 33 2324 34 2425 34 2526 35 2627 36 2728 36 2829 37 2930 37 3031 38 3132 38 3233 38 3334 39 3435 39 3536 39 3637 39 3738 39 3839 39 3940 39 4041 39 4142 39 4243 39 4344 39 4445 39 4546 39 4647 40 4748 40 4849 40 4950 40 5051 40 5152 41 5253 41 5354 42 5455 43 5556 43 5657 44 5758 45 5859 45 5960 46 6061 47 6162 47 6263 48 6364 48 6465 48 6566 49 6667 49 6768 49 6869 49 6970 49 7071 49 7172 49 7273 50 7374 50 7475 50 7576 50 7677 51 7778 51 7879 51 7980 52 8081 52 8182 52 8283 52 8384 53 8485 53 8586 53 8687 53 8788 54 8889 54 8990 55 9091 55 9192 56 9293 56 9394 57 9495 58 9596 58 9697 59 9798 60 9899 60 10000 61 10101 61
75f0269699,
1d40181f56,
7482e0c304,1 4033 4041 87 4142 81 4243 73 4344 69 4445 66 4546 64 4647 63 4748 63 4849 62 4950 62 5051 62 5152 62 5253 63 5354 63 5455 63 5556 64 5657 64 5758 65 5859 66 5960 68 6061 70 6162 70 6263 70 6364 71 6465 71 6566 70 6667 70 6768 69 6869 68 6970 67 7071 66 7172 64 7273 62 7374 59 7475 55 7576 52 7677 48 7778 45 7879 39 7980 33 8081 28 8182 22 8283 17 8384 14 8485 11 8586 5 8687 3
eb69e96015,1 3131 3136 97 3238 96 3340 95 3442 94 3543 94 3645 93 3747 92 3848 92 3950 91 4052 90 4155 88 4257 87 4360 85 4463 83 4566 81 4668 80 4770 79 4873 77 4975 76 5077 75 5179 74 5281 73 5384 71 5487 69 5590 67 5692 66 5794 65 5896 64 5998 63 6100 62 6201 62 6303 61 6405 60 6507 59 6609 58 6712 56 6813 56 6915 55 7017 54 7118 54 7220 53 7322 52 7423 52 7524 52 7625 52 7725 53 7826 53 7925 55 8024 57 8125 57 8226 57 8327 57 8428 57 8529 57 8631 56 8733 55 8835 54 8937 53 9039 52 9141 51 9243 50 9345 49 9448 47 9551 45 9654 43 9757 41 9859 40 9961 39 10062 39 10164 38
3924307553,
ea83727b30,
eb4d9e16ad,1 9 102 9 203 9 304 9 405 8 506 8 607 8 708 8 809 7 910 6 1011 6 1112 5 1213 5 1314 5 1415 5 1516 6 1617 6 1718 6 1819 6 1920 5 2021 5 2122 5 2223 5 2324 5 2425 6 2526 6 2627 6 2728 6 2829 6 2930 5 3031 5 3132 4 3233 3 3334 2 3435 1
eb590942a1,3935 5 4028 13 4125 17 4219 24 4316 28 4416 29 4516 30 4617 30 4717 31 4818 31 4920 30 5021 30 5123 29 5227 26 5332 22 5437 18 5542 14
398177485c,
ea69f29606,3129 3 3228 5 3327 7 3427 8 3526 10 3626 11 3727 11 3827 12 3928 12 4029 12 4131 11 4232 11 4333 11 4434 11 4535 11 4636 11 4737 11 4838 11 4938 12 5039 12 5139 13 5239 14 5340 14 5440 15 5541 15 5641 16 5741 17 5842 17 5943 17 6043 18 6144 18 6245 18 6345 19 6446 19 6547 19 6648 19 6748 20 6848 21 6948 22 7049 22 7149 23 7250 23 7351 23 7451 24 7553 23 7654 23 7755 23 7856 23 7957 23 8058 23 8159 23 8260 23 8361 23 8461 24 8562 24 8663 24 8765 23 8866 23 8968 22 9070 21 9172 20 9274 19 9376 18 9477 18 9579 17 9680 17 9781 17 9882 17 9984 16 10085 16 10186 16
3998ea2fb2,1 9288 9293 91 9394 86 9495 82 9596 81 9697 80 9798 79 9899 79 10000 79 10101 79
739c26298f,1 23 102 23 203 24 304 24 405 25 506 26 607 26 708 27 809 27 910 28 1011 29 1112 30 1218 27 1322 25 1426 24 1530 22 1633 22 1736 22 1838 23 1940 23 2042 23 2144 23 2246 22 2348 21 2450 21 2552 20 2654 19 2756 19 2857 20 2959 20 3060 21 3161 21 3261 22 3362 22 3462 23 3562 22 3662 22 3763 22 3864 22 3965 22 4066 22 4167 22 4268 24 4368 26 4469 27 4569 29 4670 29 4770 30 4871 31 4972 31 5072 32 5173 32 5273 33 5373 34 5474 34 5574 35 5674 36 5774 38 5874 40 5973 44 6072 48 6172 51 6271 55 6371 57 6470 60 6570 63 6669 66 6768 68 6869 68 6970 69 7071 69 7172 69 7273 69 7374 69 7475 69 7576 69 7677 70 7778 70 7879 70 7980 70 8081 69 8182 69 8283 70 8384 70 8485 70 8586 71 8687 73 8788 74 8889 75 8990 76 9091 77 9192 78 9293 79 9394 79 9495 79 9596 79 9697 79 9798 78 9899 77 10000 76 10101 76
73bd1ade5a,6363 1 6461 4 6560 6 6660 7 6759 9 6857 12 6956 14 7056 15 7157 15 7258 15 7359 15 7459 16 7559 17 7659 18 7759 19 7859 20 7960 20 8060 21 8161 21 8262 21 8363 21 8464 21 8565 21 8666 21 8766 22 8865 24 8964 26 9062 29 9158 34 9256 37 9355 39 9455 40 9554 42 9653 44 9752 46 9850 49 9950 50 10050 51 10150 52
e9f4699c1e,
738958ae5d,
e86203f4f1,
e9afdf107c,3195 9 3231 2 3251 22 3288 24 3322 12 3342 6860
7374d22ad8,99 3 200 3 300 4 400 5 500 6 601 6 701 7 801 8 901 9 1002 9 1102 10 1202 11 1303 11 1403 12 1503 13 1603 14 1703 15 1804 15 1904 16 2005 16 2106 16 2207 16 2308 16 2410 15 2512 1 2515 11 2617 10 2720 8 2825 4
738671724b,1 5656 5667 91 5773 86 5878 82 5981 80 6083 79 6185 78 6288 76 6392 73 6496 70 6599 68 6702 66 6804 65 6907 63 7010 61 7114 58 7220 53 7324 50 7428 47 7533 43 7640 37 7746 32 7850 29 7953 27 8057 24 8160 22 8263 20 8366 18 8469 16 8572 14 8679 8 8782 6 8884 5 8989 1
0d2e3e9a4c,
732fb7faf6,
73547e4381,62 40 163 40 264 40 365 40 466 40 566 41 667 41 767 42 867 43 967 44 1067 45 1168 42 1212 1 1269 40 1313 1 1369 40 1470 39 1571 39 1672 38 1772 36 1872 34 1973 32 2073 32 2173 33 2273 33 2374 32 2474 32 2575 31 2675 31 2776 31 2877 31 2978 31 3079 31 3180 32 3282 31 3383 30 3484 29 3586 27 3687 26 3789 23 3890 22 3991 15 4093 12 4195 9
e764cac378,
e81dd36733,
